dateTime,weatherID,weatherMain,weatherDescr,weatherIcon,temperature,pressure,humidity,tempMin,tempMax,visibility,windSpeed,windDeg,windGust,clouds,dateTime,hourDateTime,hourNum,hour,Day,dateTimeNum,stationName,stationLat,stationLong,stationBanking,stationStands,stationStdsAvailable,stationBikesAvailable,stationStatus,stationLastUpdate
26/02/2019 07:24,801,Clouds,few clouds,02d,2,1031,100,1,3,10000,2,250,NULL,20,26/02/2019 07:24,07:24:00,43522.30833,7,Tuesday,43522.30833,SMITHFIELD,53.3477,-6.27821,FALSE,30,28,2,OPEN,1.55E+12
26/02/2019 07:30,801,Clouds,few clouds,02d,2,1031,100,1,3,10000,2,250,NULL,20,26/02/2019 07:30,07:30:00,43522.3125,7,Tuesday,43522.3125,SMITHFIELD,53.3477,-6.27821,FALSE,30,28,2,OPEN,1.55E+12
26/02/2019 07:36,801,Clouds,few clouds,02d,2,1030,100,1,3,7000,2,280,NULL,20,26/02/2019 07:36,07:36:00,43522.31667,7,Tuesday,43522.31667,SMITHFIELD,53.3477,-6.27821,FALSE,30,28,2,OPEN,1.55E+12
26/02/2019 07:42,801,Clouds,few clouds,02d,2,1030,100,1,3,7000,2,280,NULL,20,26/02/2019 07:42,07:42:00,43522.32083,7,Tuesday,43522.32083,SMITHFIELD,53.3477,-6.27821,FALSE,30,29,1,OPEN,1.55E+12
26/02/2019 07:49,801,Clouds,few clouds,02d,2,1030,100,1,3,7000,2,280,NULL,20,26/02/2019 07:49,07:49:00,43522.32569,7,Tuesday,43522.32569,SMITHFIELD,53.3477,-6.27821,FALSE,30,28,2,OPEN,1.55E+12
26/02/2019 07:54,801,Clouds,few clouds,02d,2,1030,100,1,3,7000,2,280,NULL,20,26/02/2019 07:54,07:54:00,43522.32917,7,Tuesday,43522.32917,SMITHFIELD,53.3477,-6.27821,FALSE,30,28,2,OPEN,1.55E+12
26/02/2019 08:00,801,Clouds,few clouds,02d,2,1031,92,-1,3,7000,2,160,NULL,20,26/02/2019 08:00,08:00:00,43522.33333,8,Tuesday,43522.33333,SMITHFIELD,53.3477,-6.27821,FALSE,30,28,2,OPEN,1.55E+12
26/02/2019 08:06,801,Clouds,few clouds,02d,2,1031,92,-1,3,7000,2,160,NULL,20,26/02/2019 08:06,08:06:00,43522.3375,8,Tuesday,43522.3375,SMITHFIELD,53.3477,-6.27821,FALSE,30,30,0,OPEN,1.55E+12
26/02/2019 08:12,801,Clouds,few clouds,02d,2,1031,92,-1,4,7000,2,160,NULL,20,26/02/2019 08:12,08:12:00,43522.34167,8,Tuesday,43522.34167,SMITHFIELD,53.3477,-6.27821,FALSE,30,26,4,OPEN,1.55E+12
26/02/2019 08:18,801,Clouds,few clouds,02d,2,1031,92,-1,4,7000,2,160,NULL,20,26/02/2019 08:18,08:18:00,43522.34583,8,Tuesday,43522.34583,SMITHFIELD,53.3477,-6.27821,FALSE,30,28,2,OPEN,1.55E+12
26/02/2019 08:24,801,Clouds,few clouds,02d,2,1031,92,-1,4,7000,2,160,NULL,20,26/02/2019 08:24,08:24:00,43522.35,8,Tuesday,43522.35,SMITHFIELD,53.3477,-6.27821,FALSE,30,29,1,OPEN,1.55E+12
26/02/2019 08:54,801,Clouds,few clouds,02d,4,1030,100,2,7,7000,2,100,NULL,20,26/02/2019 08:54,08:54:00,43522.37083,8,Tuesday,43522.37083,SMITHFIELD,53.3477,-6.27821,FALSE,30,30,0,OPEN,1.55E+12
26/02/2019 09:00,801,Clouds,few clouds,02d,4,1030,100,2,7,7000,2,100,NULL,20,26/02/2019 09:00,09:00:00,43522.375,9,Tuesday,43522.375,SMITHFIELD,53.3477,-6.27821,FALSE,30,28,2,OPEN,1.55E+12
26/02/2019 09:06,801,Clouds,few clouds,02d,4,1030,100,2,7,7000,2,100,NULL,20,26/02/2019 09:06,09:06:00,43522.37917,9,Tuesday,43522.37917,SMITHFIELD,53.3477,-6.27821,FALSE,30,27,3,OPEN,1.55E+12
26/02/2019 09:12,801,Clouds,few clouds,02d,4,1030,100,2,7,7000,2,100,NULL,20,26/02/2019 09:12,09:12:00,43522.38333,9,Tuesday,43522.38333,SMITHFIELD,53.3477,-6.27821,FALSE,30,29,1,OPEN,1.55E+12
26/02/2019 09:18,801,Clouds,few clouds,02d,5,1030,100,2,7,7000,2,100,NULL,20,26/02/2019 09:18,09:18:00,43522.3875,9,Tuesday,43522.3875,SMITHFIELD,53.3477,-6.27821,FALSE,30,26,4,OPEN,1.55E+12
26/02/2019 09:24,801,Clouds,few clouds,02d,6,1030,100,2,8,7000,2,100,NULL,20,26/02/2019 09:24,09:24:00,43522.39167,9,Tuesday,43522.39167,SMITHFIELD,53.3477,-6.27821,FALSE,30,28,2,OPEN,1.55E+12
26/02/2019 09:30,801,Clouds,few clouds,02d,6,1030,100,2,8,7000,2,100,NULL,20,26/02/2019 09:30,09:30:00,43522.39583,9,Tuesday,43522.39583,SMITHFIELD,53.3477,-6.27821,FALSE,30,30,0,OPEN,1.55E+12
26/02/2019 09:36,801,Clouds,few clouds,02d,7,1030,87,4,9,8000,2,100,NULL,20,26/02/2019 09:36,09:36:00,43522.4,9,Tuesday,43522.4,SMITHFIELD,53.3477,-6.27821,FALSE,30,30,0,OPEN,1.55E+12
26/02/2019 09:42,801,Clouds,few clouds,02d,7,1030,87,4,9,8000,2,100,NULL,20,26/02/2019 09:42,09:42:00,43522.40417,9,Tuesday,43522.40417,SMITHFIELD,53.3477,-6.27821,FALSE,30,30,0,OPEN,1.55E+12
26/02/2019 09:49,801,Clouds,few clouds,02d,7,1030,87,4,9,8000,2,100,NULL,20,26/02/2019 09:49,09:49:00,43522.40903,9,Tuesday,43522.40903,SMITHFIELD,53.3477,-6.27821,FALSE,30,30,0,OPEN,1.55E+12
26/02/2019 09:55,801,Clouds,few clouds,02d,7,1030,87,6,9,8000,2,100,NULL,20,26/02/2019 09:55,09:55:00,43522.41319,9,Tuesday,43522.41319,SMITHFIELD,53.3477,-6.27821,FALSE,30,30,0,OPEN,1.55E+12
26/02/2019 10:00,801,Clouds,few clouds,02d,7,1030,87,6,9,8000,2,100,NULL,20,26/02/2019 10:00,10:00:00,43522.41667,10,Tuesday,43522.41667,SMITHFIELD,53.3477,-6.27821,FALSE,30,29,1,OPEN,1.55E+12
26/02/2019 10:06,801,Clouds,few clouds,02d,8,1030,81,7,10,8000,3,90,NULL,20,26/02/2019 10:06,10:06:00,43522.42083,10,Tuesday,43522.42083,SMITHFIELD,53.3477,-6.27821,FALSE,30,29,1,OPEN,1.55E+12
26/02/2019 10:12,801,Clouds,few clouds,02d,8,1030,81,7,10,8000,3,90,NULL,20,26/02/2019 10:12,10:12:00,43522.425,10,Tuesday,43522.425,SMITHFIELD,53.3477,-6.27821,FALSE,30,30,0,OPEN,1.55E+12
26/02/2019 10:18,801,Clouds,few clouds,02d,9,1030,81,7,10,8000,3,90,NULL,20,26/02/2019 10:18,10:18:00,43522.42917,10,Tuesday,43522.42917,SMITHFIELD,53.3477,-6.27821,FALSE,30,29,1,OPEN,1.55E+12
26/02/2019 10:24,801,Clouds,few clouds,02d,9,1030,81,8,9,8000,3,90,NULL,20,26/02/2019 10:24,10:24:00,43522.43333,10,Tuesday,43522.43333,SMITHFIELD,53.3477,-6.27821,FALSE,30,29,1,OPEN,1.55E+12
26/02/2019 10:30,801,Clouds,few clouds,02d,9,1030,81,8,9,8000,3,90,NULL,20,26/02/2019 10:30,10:30:00,43522.4375,10,Tuesday,43522.4375,SMITHFIELD,53.3477,-6.27821,FALSE,30,28,2,OPEN,1.55E+12
26/02/2019 10:37,801,Clouds,few clouds,02d,10,1030,76,9,11,10000,3,90,NULL,20,26/02/2019 10:37,10:37:00,43522.44236,10,Tuesday,43522.44236,SMITHFIELD,53.3477,-6.27821,FALSE,30,30,0,OPEN,1.55E+12
26/02/2019 10:42,801,Clouds,few clouds,02d,10,1030,76,9,11,10000,3,90,NULL,20,26/02/2019 10:42,10:42:00,43522.44583,10,Tuesday,43522.44583,SMITHFIELD,53.3477,-6.27821,FALSE,30,30,0,OPEN,1.55E+12
26/02/2019 10:48,801,Clouds,few clouds,02d,10,1030,76,9,11,10000,3,90,NULL,20,26/02/2019 10:48,10:48:00,43522.45,10,Tuesday,43522.45,SMITHFIELD,53.3477,-6.27821,FALSE,30,29,1,OPEN,1.55E+12
26/02/2019 10:54,801,Clouds,few clouds,02d,10,1030,76,9,13,10000,3,90,NULL,20,26/02/2019 10:54,10:54:00,43522.45417,10,Tuesday,43522.45417,SMITHFIELD,53.3477,-6.27821,FALSE,30,30,0,OPEN,1.55E+12
26/02/2019 11:00,801,Clouds,few clouds,02d,10,1030,76,9,13,10000,3,90,NULL,20,26/02/2019 11:00,11:00:00,43522.45833,11,Tuesday,43522.45833,SMITHFIELD,53.3477,-6.27821,FALSE,30,30,0,OPEN,1.55E+12
26/02/2019 11:06,801,Clouds,few clouds,02d,11,1030,66,10,13,10000,3,110,NULL,20,26/02/2019 11:06,11:06:00,43522.4625,11,Tuesday,43522.4625,SMITHFIELD,53.3477,-6.27821,FALSE,30,30,0,OPEN,1.55E+12
26/02/2019 11:12,801,Clouds,few clouds,02d,11,1030,66,10,13,10000,3,110,NULL,20,26/02/2019 11:12,11:12:00,43522.46667,11,Tuesday,43522.46667,SMITHFIELD,53.3477,-6.27821,FALSE,30,30,0,OPEN,1.55E+12
26/02/2019 11:18,801,Clouds,few clouds,02d,11,1030,66,10,13,10000,3,110,NULL,20,26/02/2019 11:18,11:18:00,43522.47083,11,Tuesday,43522.47083,SMITHFIELD,53.3477,-6.27821,FALSE,30,30,0,OPEN,1.55E+12
26/02/2019 11:24,801,Clouds,few clouds,02d,12,1030,66,10,14,10000,3,110,NULL,20,26/02/2019 11:24,11:24:00,43522.475,11,Tuesday,43522.475,SMITHFIELD,53.3477,-6.27821,FALSE,30,30,0,OPEN,1.55E+12
26/02/2019 11:30,801,Clouds,few clouds,02d,12,1030,54,11,14,10000,3,150,NULL,20,26/02/2019 11:30,11:30:00,43522.47917,11,Tuesday,43522.47917,SMITHFIELD,53.3477,-6.27821,FALSE,30,30,0,OPEN,1.55E+12
26/02/2019 11:36,801,Clouds,few clouds,02d,12,1030,54,11,14,10000,3,150,NULL,20,26/02/2019 11:36,11:36:00,43522.48333,11,Tuesday,43522.48333,SMITHFIELD,53.3477,-6.27821,FALSE,30,29,1,OPEN,1.55E+12
26/02/2019 11:43,801,Clouds,few clouds,02d,12,1030,54,11,14,10000,3,150,NULL,20,26/02/2019 11:43,11:43:00,43522.48819,11,Tuesday,43522.48819,SMITHFIELD,53.3477,-6.27821,FALSE,30,29,1,OPEN,1.55E+12
26/02/2019 11:48,801,Clouds,few clouds,02d,13,1030,54,11,14,10000,3,150,NULL,20,26/02/2019 11:48,11:48:00,43522.49167,11,Tuesday,43522.49167,SMITHFIELD,53.3477,-6.27821,FALSE,30,30,0,OPEN,1.55E+12
26/02/2019 11:54,801,Clouds,few clouds,02d,13,1030,54,11,14,10000,3,150,NULL,20,26/02/2019 11:54,11:54:00,43522.49583,11,Tuesday,43522.49583,SMITHFIELD,53.3477,-6.27821,FALSE,30,30,0,OPEN,1.55E+12
26/02/2019 12:00,801,Clouds,few clouds,02d,13,1030,50,12,14,10000,2,130,NULL,20,26/02/2019 12:00,12:00:00,43522.5,12,Tuesday,43522.5,SMITHFIELD,53.3477,-6.27821,FALSE,30,30,0,OPEN,1.55E+12
26/02/2019 12:06,801,Clouds,few clouds,02d,13,1030,50,12,15,10000,2,130,NULL,20,26/02/2019 12:06,12:06:00,43522.50417,12,Tuesday,43522.50417,SMITHFIELD,53.3477,-6.27821,FALSE,30,30,0,OPEN,1.55E+12
26/02/2019 12:12,801,Clouds,few clouds,02d,13,1030,50,12,15,10000,2,130,NULL,20,26/02/2019 12:12,12:12:00,43522.50833,12,Tuesday,43522.50833,SMITHFIELD,53.3477,-6.27821,FALSE,30,30,0,OPEN,1.55E+12
26/02/2019 12:18,801,Clouds,few clouds,02d,13,1030,50,12,15,10000,2,130,NULL,20,26/02/2019 12:18,12:18:00,43522.5125,12,Tuesday,43522.5125,SMITHFIELD,53.3477,-6.27821,FALSE,30,30,0,OPEN,1.55E+12
26/02/2019 12:24,801,Clouds,few clouds,02d,14,1030,50,12,15,10000,2,130,NULL,20,26/02/2019 12:24,12:24:00,43522.51667,12,Tuesday,43522.51667,SMITHFIELD,53.3477,-6.27821,FALSE,30,30,0,OPEN,1.55E+12
26/02/2019 12:30,801,Clouds,few clouds,02d,14,1030,50,12,15,10000,2,130,NULL,20,26/02/2019 12:30,12:30:00,43522.52083,12,Tuesday,43522.52083,SMITHFIELD,53.3477,-6.27821,FALSE,30,30,0,OPEN,1.55E+12
26/02/2019 12:36,801,Clouds,few clouds,02d,14,1029,50,13,16,10000,3,130,NULL,20,26/02/2019 12:36,12:36:00,43522.525,12,Tuesday,43522.525,SMITHFIELD,53.3477,-6.27821,FALSE,30,30,0,OPEN,1.55E+12
26/02/2019 12:42,801,Clouds,few clouds,02d,14,1029,50,13,16,10000,3,130,NULL,20,26/02/2019 12:42,12:42:00,43522.52917,12,Tuesday,43522.52917,SMITHFIELD,53.3477,-6.27821,FALSE,30,30,0,OPEN,1.55E+12
26/02/2019 12:48,801,Clouds,few clouds,02d,14,1029,50,13,16,10000,3,130,NULL,20,26/02/2019 12:48,12:48:00,43522.53333,12,Tuesday,43522.53333,SMITHFIELD,53.3477,-6.27821,FALSE,30,30,0,OPEN,1.55E+12
26/02/2019 12:54,801,Clouds,few clouds,02d,14,1029,47,13,16,10000,4,140,NULL,20,26/02/2019 12:54,12:54:00,43522.5375,12,Tuesday,43522.5375,SMITHFIELD,53.3477,-6.27821,FALSE,30,28,2,OPEN,1.55E+12
26/02/2019 13:00,801,Clouds,few clouds,02d,14,1029,47,13,16,10000,4,140,NULL,20,26/02/2019 13:00,13:00:00,43522.54167,13,Tuesday,43522.54167,SMITHFIELD,53.3477,-6.27821,FALSE,30,27,3,OPEN,1.55E+12
26/02/2019 13:06,801,Clouds,few clouds,02d,14,1029,47,13,15,10000,4,140,NULL,20,26/02/2019 13:06,13:06:00,43522.54583,13,Tuesday,43522.54583,SMITHFIELD,53.3477,-6.27821,FALSE,30,30,0,OPEN,1.55E+12
26/02/2019 13:12,801,Clouds,few clouds,02d,14,1029,47,14,15,10000,4,140,NULL,20,26/02/2019 13:12,13:12:00,43522.55,13,Tuesday,43522.55,SMITHFIELD,53.3477,-6.27821,FALSE,30,30,0,OPEN,1.55E+12
26/02/2019 13:18,801,Clouds,few clouds,02d,14,1029,47,14,15,10000,4,140,NULL,20,26/02/2019 13:18,13:18:00,43522.55417,13,Tuesday,43522.55417,SMITHFIELD,53.3477,-6.27821,FALSE,30,30,0,OPEN,1.55E+12
26/02/2019 13:24,801,Clouds,few clouds,02d,14,1029,47,14,16,10000,4,140,NULL,20,26/02/2019 13:24,13:24:00,43522.55833,13,Tuesday,43522.55833,SMITHFIELD,53.3477,-6.27821,FALSE,30,30,0,OPEN,1.55E+12
26/02/2019 13:30,801,Clouds,few clouds,02d,14,1029,50,14,16,10000,3,130,NULL,20,26/02/2019 13:30,13:30:00,43522.5625,13,Tuesday,43522.5625,SMITHFIELD,53.3477,-6.27821,FALSE,30,30,0,OPEN,1.55E+12
26/02/2019 13:36,801,Clouds,few clouds,02d,14,1029,50,14,16,10000,3,130,NULL,20,26/02/2019 13:36,13:36:00,43522.56667,13,Tuesday,43522.56667,SMITHFIELD,53.3477,-6.27821,FALSE,30,29,1,OPEN,1.55E+12
26/02/2019 13:42,801,Clouds,few clouds,02d,15,1029,50,14,17,10000,3,130,NULL,20,26/02/2019 13:42,13:42:00,43522.57083,13,Tuesday,43522.57083,SMITHFIELD,53.3477,-6.27821,FALSE,30,30,0,OPEN,1.55E+12
26/02/2019 13:48,801,Clouds,few clouds,02d,15,1029,50,14,17,10000,3,130,NULL,20,26/02/2019 13:48,13:48:00,43522.575,13,Tuesday,43522.575,SMITHFIELD,53.3477,-6.27821,FALSE,30,30,0,OPEN,1.55E+12
26/02/2019 13:54,801,Clouds,few clouds,02d,15,1029,50,14,17,10000,3,130,NULL,20,26/02/2019 13:54,13:54:00,43522.57917,13,Tuesday,43522.57917,SMITHFIELD,53.3477,-6.27821,FALSE,30,30,0,OPEN,1.55E+12
26/02/2019 14:00,801,Clouds,few clouds,02d,15,1029,58,14,17,10000,4,110,NULL,20,26/02/2019 14:00,14:00:00,43522.58333,14,Tuesday,43522.58333,SMITHFIELD,53.3477,-6.27821,FALSE,30,28,2,OPEN,1.55E+12
26/02/2019 14:07,801,Clouds,few clouds,02d,15,1029,58,14,17,10000,4,110,NULL,20,26/02/2019 14:07,14:07:00,43522.58819,14,Tuesday,43522.58819,SMITHFIELD,53.3477,-6.27821,FALSE,30,27,3,OPEN,1.55E+12
26/02/2019 14:12,801,Clouds,few clouds,02d,15,1029,58,14,17,10000,4,110,NULL,20,26/02/2019 14:12,14:12:00,43522.59167,14,Tuesday,43522.59167,SMITHFIELD,53.3477,-6.27821,FALSE,30,27,3,OPEN,1.55E+12
26/02/2019 14:18,801,Clouds,few clouds,02d,15,1029,58,14,17,10000,4,110,NULL,20,26/02/2019 14:18,14:18:00,43522.59583,14,Tuesday,43522.59583,SMITHFIELD,53.3477,-6.27821,FALSE,30,28,2,OPEN,1.55E+12
26/02/2019 14:24,801,Clouds,few clouds,02d,15,1029,58,13,17,10000,4,110,NULL,20,26/02/2019 14:24,14:24:00,43522.6,14,Tuesday,43522.6,SMITHFIELD,53.3477,-6.27821,FALSE,30,30,0,OPEN,1.55E+12
26/02/2019 14:30,801,Clouds,few clouds,02d,15,1028,62,13,17,10000,4,110,NULL,20,26/02/2019 14:30,14:30:00,43522.60417,14,Tuesday,43522.60417,SMITHFIELD,53.3477,-6.27821,FALSE,30,29,1,OPEN,1.55E+12
26/02/2019 14:36,801,Clouds,few clouds,02d,15,1028,62,13,17,10000,4,110,NULL,20,26/02/2019 14:36,14:36:00,43522.60833,14,Tuesday,43522.60833,SMITHFIELD,53.3477,-6.27821,FALSE,30,29,1,OPEN,1.55E+12
26/02/2019 14:42,801,Clouds,few clouds,02d,15,1028,62,13,17,10000,4,110,NULL,20,26/02/2019 14:42,14:42:00,43522.6125,14,Tuesday,43522.6125,SMITHFIELD,53.3477,-6.27821,FALSE,30,30,0,OPEN,1.55E+12
26/02/2019 14:48,801,Clouds,few clouds,02d,15,1028,62,13,17,10000,4,110,NULL,20,26/02/2019 14:48,14:48:00,43522.61667,14,Tuesday,43522.61667,SMITHFIELD,53.3477,-6.27821,FALSE,30,30,0,OPEN,1.55E+12
26/02/2019 14:54,801,Clouds,few clouds,02d,15,1028,62,13,17,10000,4,110,NULL,20,26/02/2019 14:54,14:54:00,43522.62083,14,Tuesday,43522.62083,SMITHFIELD,53.3477,-6.27821,FALSE,30,30,0,OPEN,1.55E+12
26/02/2019 15:00,801,Clouds,few clouds,02d,15,1028,54,14,17,10000,4,110,NULL,20,26/02/2019 15:00,15:00:00,43522.625,15,Tuesday,43522.625,SMITHFIELD,53.3477,-6.27821,FALSE,30,28,2,OPEN,1.55E+12
26/02/2019 15:06,801,Clouds,few clouds,02d,15,1028,54,14,17,10000,4,110,NULL,20,26/02/2019 15:06,15:06:00,43522.62917,15,Tuesday,43522.62917,SMITHFIELD,53.3477,-6.27821,FALSE,30,28,2,OPEN,1.55E+12
26/02/2019 15:12,801,Clouds,few clouds,02d,15,1028,54,14,17,10000,4,110,NULL,20,26/02/2019 15:12,15:12:00,43522.63333,15,Tuesday,43522.63333,SMITHFIELD,53.3477,-6.27821,FALSE,30,28,2,OPEN,1.55E+12
26/02/2019 15:18,801,Clouds,few clouds,02d,15,1028,54,13,17,10000,4,110,NULL,20,26/02/2019 15:18,15:18:00,43522.6375,15,Tuesday,43522.6375,SMITHFIELD,53.3477,-6.27821,FALSE,30,29,1,OPEN,1.55E+12
26/02/2019 15:24,801,Clouds,few clouds,02d,15,1028,54,13,17,10000,4,110,NULL,20,26/02/2019 15:24,15:24:00,43522.64167,15,Tuesday,43522.64167,SMITHFIELD,53.3477,-6.27821,FALSE,30,28,2,OPEN,1.55E+12
26/02/2019 15:30,800,Clear,clear sky,01d,15,1028,58,13,17,10000,5,120,NULL,0,26/02/2019 15:30,15:30:00,43522.64583,15,Tuesday,43522.64583,SMITHFIELD,53.3477,-6.27821,FALSE,30,28,2,OPEN,1.55E+12
26/02/2019 15:37,800,Clear,clear sky,01d,14,1028,58,13,17,10000,5,120,NULL,0,26/02/2019 15:37,15:37:00,43522.65069,15,Tuesday,43522.65069,SMITHFIELD,53.3477,-6.27821,FALSE,30,28,2,OPEN,1.55E+12
26/02/2019 15:42,800,Clear,clear sky,01d,14,1028,58,13,17,10000,5,120,NULL,0,26/02/2019 15:42,15:42:00,43522.65417,15,Tuesday,43522.65417,SMITHFIELD,53.3477,-6.27821,FALSE,30,28,2,OPEN,1.55E+12
26/02/2019 15:48,800,Clear,clear sky,01d,14,1028,58,13,17,10000,5,120,NULL,0,26/02/2019 15:48,15:48:00,43522.65833,15,Tuesday,43522.65833,SMITHFIELD,53.3477,-6.27821,FALSE,30,28,2,OPEN,1.55E+12
26/02/2019 15:54,800,Clear,clear sky,01d,14,1028,58,13,17,10000,5,120,NULL,0,26/02/2019 15:54,15:54:00,43522.6625,15,Tuesday,43522.6625,SMITHFIELD,53.3477,-6.27821,FALSE,30,28,2,OPEN,1.55E+12
26/02/2019 16:00,800,Clear,clear sky,01d,14,1028,58,13,17,10000,5,120,NULL,0,26/02/2019 16:00,16:00:00,43522.66667,16,Tuesday,43522.66667,SMITHFIELD,53.3477,-6.27821,FALSE,30,28,2,OPEN,1.55E+12
26/02/2019 16:06,800,Clear,clear sky,01d,14,1027,58,13,17,10000,4,130,NULL,0,26/02/2019 16:06,16:06:00,43522.67083,16,Tuesday,43522.67083,SMITHFIELD,53.3477,-6.27821,FALSE,30,28,2,OPEN,1.55E+12
26/02/2019 16:12,800,Clear,clear sky,01d,14,1027,58,13,17,10000,4,130,NULL,0,26/02/2019 16:12,16:12:00,43522.675,16,Tuesday,43522.675,SMITHFIELD,53.3477,-6.27821,FALSE,30,29,1,OPEN,1.55E+12
26/02/2019 16:18,800,Clear,clear sky,01d,14,1027,58,12,17,10000,4,130,NULL,0,26/02/2019 16:18,16:18:00,43522.67917,16,Tuesday,43522.67917,SMITHFIELD,53.3477,-6.27821,FALSE,30,30,0,OPEN,1.55E+12
26/02/2019 16:24,800,Clear,clear sky,01d,14,1027,58,12,17,10000,4,130,NULL,0,26/02/2019 16:24,16:24:00,43522.68333,16,Tuesday,43522.68333,SMITHFIELD,53.3477,-6.27821,FALSE,30,30,0,OPEN,1.55E+12
26/02/2019 16:30,800,Clear,clear sky,01d,14,1027,58,12,17,10000,4,130,NULL,0,26/02/2019 16:30,16:30:00,43522.6875,16,Tuesday,43522.6875,SMITHFIELD,53.3477,-6.27821,FALSE,30,28,2,OPEN,1.55E+12
26/02/2019 16:36,800,Clear,clear sky,01d,14,1027,58,12,17,10000,4,130,NULL,0,26/02/2019 16:36,16:36:00,43522.69167,16,Tuesday,43522.69167,SMITHFIELD,53.3477,-6.27821,FALSE,30,28,2,OPEN,1.55E+12
26/02/2019 16:42,800,Clear,clear sky,01d,13,1027,62,12,17,10000,5,130,NULL,0,26/02/2019 16:42,16:42:00,43522.69583,16,Tuesday,43522.69583,SMITHFIELD,53.3477,-6.27821,FALSE,30,30,0,OPEN,1.55E+12
26/02/2019 16:49,800,Clear,clear sky,01d,13,1027,62,12,17,10000,5,130,NULL,0,26/02/2019 16:49,16:49:00,43522.70069,16,Tuesday,43522.70069,SMITHFIELD,53.3477,-6.27821,FALSE,30,30,0,OPEN,1.55E+12
26/02/2019 16:54,800,Clear,clear sky,01d,13,1027,62,12,17,10000,5,130,NULL,0,26/02/2019 16:54,16:54:00,43522.70417,16,Tuesday,43522.70417,SMITHFIELD,53.3477,-6.27821,FALSE,30,30,0,OPEN,1.55E+12
26/02/2019 17:00,800,Clear,clear sky,01d,13,1027,62,12,17,10000,5,130,NULL,0,26/02/2019 17:00,17:00:00,43522.70833,17,Tuesday,43522.70833,SMITHFIELD,53.3477,-6.27821,FALSE,30,29,1,OPEN,1.55E+12
26/02/2019 17:06,800,Clear,clear sky,01d,12,1027,62,10,16,10000,5,130,NULL,0,26/02/2019 17:06,17:06:00,43522.7125,17,Tuesday,43522.7125,SMITHFIELD,53.3477,-6.27821,FALSE,30,30,0,OPEN,1.55E+12
26/02/2019 17:12,800,Clear,clear sky,01d,12,1027,62,10,16,10000,5,130,NULL,0,26/02/2019 17:12,17:12:00,43522.71667,17,Tuesday,43522.71667,SMITHFIELD,53.3477,-6.27821,FALSE,30,30,0,OPEN,1.55E+12
26/02/2019 17:18,800,Clear,clear sky,01d,12,1027,62,10,16,10000,5,130,NULL,0,26/02/2019 17:18,17:18:00,43522.72083,17,Tuesday,43522.72083,SMITHFIELD,53.3477,-6.27821,FALSE,30,30,0,OPEN,1.55E+12
26/02/2019 17:25,800,Clear,clear sky,01d,12,1027,62,10,16,10000,5,130,NULL,0,26/02/2019 17:25,17:25:00,43522.72569,17,Tuesday,43522.72569,SMITHFIELD,53.3477,-6.27821,FALSE,30,27,3,OPEN,1.55E+12
26/02/2019 17:30,800,Clear,clear sky,01d,12,1027,62,9,16,10000,5,130,NULL,0,26/02/2019 17:30,17:30:00,43522.72917,17,Tuesday,43522.72917,SMITHFIELD,53.3477,-6.27821,FALSE,30,28,2,OPEN,1.55E+12
26/02/2019 17:36,800,Clear,clear sky,01d,12,1027,62,9,16,10000,4,130,NULL,0,26/02/2019 17:36,17:36:00,43522.73333,17,Tuesday,43522.73333,SMITHFIELD,53.3477,-6.27821,FALSE,30,30,0,OPEN,1.55E+12
26/02/2019 17:42,800,Clear,clear sky,01d,12,1027,62,9,16,10000,4,130,NULL,0,26/02/2019 17:42,17:42:00,43522.7375,17,Tuesday,43522.7375,SMITHFIELD,53.3477,-6.27821,FALSE,30,26,4,OPEN,1.55E+12
26/02/2019 17:48,800,Clear,clear sky,01d,12,1027,62,9,16,10000,4,130,NULL,0,26/02/2019 17:48,17:48:00,43522.74167,17,Tuesday,43522.74167,SMITHFIELD,53.3477,-6.27821,FALSE,30,25,5,OPEN,1.55E+12
26/02/2019 17:54,800,Clear,clear sky,01d,11,1027,62,8,16,10000,4,130,NULL,0,26/02/2019 17:54,17:54:00,43522.74583,17,Tuesday,43522.74583,SMITHFIELD,53.3477,-6.27821,FALSE,30,21,9,OPEN,1.55E+12
26/02/2019 18:00,800,Clear,clear sky,01d,11,1027,62,8,16,10000,4,130,NULL,0,26/02/2019 18:00,18:00:00,43522.75,18,Tuesday,43522.75,SMITHFIELD,53.3477,-6.27821,FALSE,30,22,8,OPEN,1.55E+12
26/02/2019 18:06,800,Clear,clear sky,01n,11,1027,66,7,16,10000,4,120,NULL,0,26/02/2019 18:06,18:06:00,43522.75417,18,Tuesday,43522.75417,SMITHFIELD,53.3477,-6.27821,FALSE,30,24,6,OPEN,1.55E+12
26/02/2019 18:12,800,Clear,clear sky,01n,11,1027,66,7,16,10000,4,120,NULL,0,26/02/2019 18:12,18:12:00,43522.75833,18,Tuesday,43522.75833,SMITHFIELD,53.3477,-6.27821,FALSE,30,22,8,OPEN,1.55E+12
26/02/2019 18:18,800,Clear,clear sky,01n,11,1027,66,7,16,10000,4,120,NULL,0,26/02/2019 18:18,18:18:00,43522.7625,18,Tuesday,43522.7625,SMITHFIELD,53.3477,-6.27821,FALSE,30,26,4,OPEN,1.55E+12
